Du,Dd,Fu_Nq,Fd_Nq,Fu_NEvents,Fd_NEvents,Du_out,Dd_out,Fu_Nq_out,Fd_Nq_out,Fu_NEvents_out,Fd_NEvents_out,Du_in,Dd_in,Fu_Nq_in,Fd_Nq_in,Fu_NEvents_in,Fd_NEvents_in,Du_notIN,Dd_notIN,Fu_Nq_notIN,Fd_Nq_notIN,Fu_NEvents_notIN,Fd_NEvents_notIN,Du_notOUT,Dd_notOUT,Fu_Nq_notOUT,Fd_Nq_notOUT,Fu_NEvents_notOUT,Fd_NEvents_notOUT
-0.9173174092788241,-0.9841596705211468,0.2537000349609603,0.7356951404265237,0.24724588302101078,0.7169789892106757,-0.75,-0.9518072289156626,0.22018348623853212,0.7614678899082569,0.21428571428571427,0.7410714285714286,-0.9080459770114943,-0.9800895968143355,0.24211502782931354,0.7454545454545455,0.23454349388928827,0.7221423436376707,-0.9311926605504587,-0.9912854030501089,0.2732685678470699,0.7192102789094328,0.26905276149336627,0.7081147793890774,-0.9191825359962843,-0.9845906902086677,0.25413125590179414,0.7353635505193579,0.24767053951455195,0.7166685839180951
-0.9321412196240256,-0.9815768930523029,0.25228455754771545,0.7408906882591093,0.24582957619477006,0.7219341749323716,-0.8666666666666667,-0.9809523809523809,0.22058823529411764,0.7720588235294118,0.2127659574468085,0.7446808510638298,-0.9213066072754269,-0.977289200289925,0.2435364310251311,0.7483276080274814,0.23586061985641743,0.7247417264927333,-0.9496402877697842,-0.9894086496028244,0.2678227360308285,0.7276814386640976,0.2638405567858273,0.7168617526099336,-0.9330543933054394,-0.9815873015873016,0.2527911622987425,0.7403925255611705,0.24636353224143856,0.7215668308326653
-0.918954248366013,-0.9857849196538937,0.25870815015218124,0.7295682561154323,0.25101170294214153,0.7078639396259433,-0.8571428571428571,-1.0,0.21705426356589147,0.7596899224806202,0.20588235294117646,0.7205882352941176,-0.8938172043010753,-0.9827586206896551,0.25401160805735745,0.7326732673267327,0.24554455445544554,0.7082508250825083,-0.9653035935563816,-0.9917431192660551,0.2678393627613674,0.7235313640889479,0.26175802789490754,0.7071034706454752,-0.9197176885752095,-0.9855663633511139,0.2593228094257607,0.7291237703042782,0.25169312756744755,0.7076718108138115
-0.9155629139072847,-0.9872556118754525,0.25696660285045736,0.7344182088917252,0.24922632556220342,0.7122962657313803,-0.6,-1.0,0.25252525252525254,0.7272727272727273,0.23809523809523808,0.6857142857142857,-0.9113607990012484,-0.9871685201026519,0.2528409090909091,0.7380050505050505,0.24417009602194786,0.7126962353299802,-0.9238329238329238,-0.987438313144908,0.2654924983692107,0.7270058708414873,0.25981487392275776,0.7114586658155123,-0.9188624006691761,-0.9871213229913655,0.2570138664946791,0.7344942491669354,0.24934821149233496,0.7125873396600271
-0.9315707620528771,-0.9848066298342542,0.25974550595839224,0.7311654211270451,0.250975800156128,0.7064793130366901,-1.0,-1.0,0.2549019607843137,0.7450980392156863,0.25,0.7307692307692307,-0.9144013880855986,-0.9839436068141766,0.2503982621288921,0.7396089790007241,0.2410091998884862,0.7118762196821856,-0.966785290628707,-0.9868729488982654,0.28128128128128127,0.7117117117117117,0.27423552374756016,0.6938841899804814,-0.9312231340367331,-0.9847264648708692,0.25977058166683586,0.7310932900213176,0.25098077677520597,0.7063554335033346
-0.9352941176470588,-0.9852810557035909,0.25392083644510827,0.7357169529499626,0.24420901418567068,0.70757766205782,-1.0,-0.9629629629629629,0.2222222222222222,0.75,0.21333333333333335,0.72,-0.9234972677595629,-0.9827174112888398,0.24857375713121435,0.7387938060309699,0.2378167641325536,0.70682261208577,-0.9595505617977528,-0.990990990990991,0.2656716417910448,0.728955223880597,0.25849549811211153,0.7092651757188498,-0.9349112426035503,-0.9854350325795324,0.25413533834586466,0.7356203007518797,0.2444183313748531,0.7074934466238814
-0.9412866958151156,-0.9827762039660056,0.2640171503957784,0.7276550131926122,0.25326267499802263,0.6980147116981729,-0.9090909090909091,-0.9578947368421052,0.18333333333333332,0.7916666666666666,0.171875,0.7421875,-0.9240136385776911,-0.9828708461801987,0.25775266792215945,0.7329566854990583,0.2457211250748055,0.6987432675044883,-0.9721496953872933,-0.9825912286575159,0.27600288253663224,0.717511410040836,0.2679570895522388,0.6965951492537313,-0.9415094339622642,-0.9830469644902634,0.26482345103264493,0.7270153231179214,0.2540950858969237,0.6975629244906113
-0.9427645788336934,-0.9832014845199727,0.2629187961385576,0.7267887563884157,0.2507107080005415,0.6930418302423176,-1.0,-0.9833333333333333,0.1891891891891892,0.8108108108108109,0.17721518987341772,0.759493670886076,-0.9261190786614515,-0.9800119331742243,0.25238565317538664,0.7353296040364155,0.2389160004153255,0.6960855570553421,-0.970064148253742,-0.9892503536067893,0.28223697445182055,0.7111245222289277,0.27279797783394905,0.68734201827727,-0.9423286180631121,-0.9831999209408044,0.2637015781922525,0.7258967001434721,0.25150519978106184,0.6923234811165846
-0.9540743751270067,-0.9848592382304234,0.2773957158962796,0.714825253664036,0.2598890942698706,0.669712173224188,-0.983739837398374,-1.0,0.37272727272727274,0.6242424242424243,0.35446685878962536,0.5936599423631124,-0.9432127576818359,-0.9807666622145051,0.252926709296606,0.7365469749139203,0.232922630911397,0.6782931690523646,-0.9659574468085106,-0.9907585675779745,0.3102310231023102,0.6856765676567657,0.2975813600101304,0.6577181208053692,-0.9533138807836599,-0.9846092184368738,0.2755887421022401,0.7165422171165996,0.25812352055089305,0.6711319130621907
-0.9668803418803419,-0.9829991980753809,0.3086901555543341,0.6854284614961799,0.2716324062877872,0.6031438935912938,-0.9773716275021758,-0.9826589595375722,0.35462962962962963,0.6407407407407407,0.29273885350318474,0.5289171974522293,-0.939453125,-0.9834994843588862,0.25812956894378625,0.7332997227123771,0.22510441855352825,0.639481204660365,-0.9729965156794426,-0.9828469825332078,0.32278925910305073,0.6720792914382118,0.2847575344164703,0.5928934639712266,-0.9641817774792926,-0.9830671541273812,0.2987360395907176,0.6951113488931987,0.2666865671641791,0.6205373134328358
-0.9263392857142857,-0.9844490802199887,0.2511914774320157,0.7391365292963274,0.2451436388508892,0.7213406292749658,-0.6666666666666666,-0.967741935483871,0.08695652173913043,0.8985507246376812,0.08450704225352113,0.8732394366197183,-0.9067278287461774,-0.9811461175886876,0.2421325435024065,0.7462051092188079,0.23554835224203133,0.7259139204033855,-0.9793388429752066,-0.9951690821256038,0.279445727482679,0.7170900692840647,0.2754695503699488,0.7068867387592487,-0.9272116461366181,-0.9846478602955286,0.2527954706298655,0.7375796178343949,0.24671916010498687,0.7198508081226689
-0.9250407387289517,-0.9878273699741793,0.25122816593886466,0.7399017467248908,0.244944119212347,0.721394358701437,-1.0,-1.0,0.2,0.8,0.1935483870967742,0.7741935483870968,-0.9140103780578206,-0.9868581163300073,0.2447387518142235,0.7454644412191582,0.23737462607777582,0.723033609009326,-0.9552845528455285,-0.9908606245239908,0.2709251101321586,0.7230176211453745,0.2684124386252046,0.7163120567375887,-0.9245489338436303,-0.9877186453293636,0.2516510731975784,0.7394056136488718,0.24537161255701637,0.7209551918433056
