A_FB,A_C,A_in,A_out
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,-1.0,1.0,-1.0
1.0,0.0,-1.0,0.0
-1.0,0.0,0.0,1.0
0.0,-1.0,1.0,-1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.2,-1.0,-0.3333333333333333,0.0
-0.7142857142857143,0.0,1.0,0.0
0.0,1.0,-0.3333333333333333,0.0
0.25,-0.2,1.0,-1.0
0.42857142857142855,1.0,-1.0,1.0
0.14285714285714285,1.0,0.0,-1.0
-0.1111111111111111,-0.5,1.0,0.3333333333333333
0.0,-0.2,0.3333333333333333,-1.0
-0.1,-0.42857142857142855,-0.25,1.0
0.0,0.4,-0.2,0.0
-0.04672897196261682,0.1111111111111111,0.11627906976744186,0.15151515151515152
-0.1559633027522936,-0.043478260869565216,0.07547169811320754,0.058823529411764705
-0.050505050505050504,0.041666666666666664,-0.06976744186046512,0.3333333333333333
0.1588785046728972,0.01639344262295082,0.0,0.10344827586206896
0.1282051282051282,-0.1566265060240964,0.030927835051546393,-0.05
0.06569343065693431,-0.08695652173913043,-0.010752688172043012,0.0
-0.1111111111111111,0.060240963855421686,-0.0967741935483871,-0.06382978723404255
0.06358381502890173,-0.02702702702702703,-0.07142857142857142,-0.08
-0.15348837209302327,-0.17391304347826086,-0.006060606060606061,-0.05084745762711865
0.10377358490566038,0.043478260869565216,-0.02830188679245283,0.14754098360655737
0.061946902654867256,0.19607843137254902,0.021739130434782608,-0.125
0.058823529411764705,-0.06422018348623854,0.016574585635359115,-0.09090909090909091
-0.12605042016806722,-0.16363636363636364,0.005291005291005291,-0.125
0.06557377049180328,0.0,-0.009523809523809525,0.6
0.1111111111111111,-0.13402061855670103,0.005291005291005291,0.1111111111111111
0.047619047619047616,0.07692307692307693,-0.017699115044247787,0.0
0.043478260869565216,0.1509433962264151,0.0,0.23076923076923078
0.12280701754385964,0.0,0.02158273381294964,-0.12
-0.005128205128205128,0.15555555555555556,-0.01597444089456869,0.11764705882352941
0.07792207792207792,0.06293706293706294,-0.04225352112676056,-0.007633587786259542
0.056179775280898875,-0.24705882352941178,0.012048192771084338,-0.5
-0.12,-0.16666666666666666,-0.007407407407407408,0.0
0.11688311688311688,-0.043478260869565216,-0.007633587786259542,-0.1111111111111111
0.02857142857142857,-0.015384615384615385,0.015625,-1.0
0.15151515151515152,0.020833333333333332,0.0,-0.3333333333333333
-0.04854368932038835,-0.04950495049504951,-0.005128205128205128,-0.3333333333333333
0.044444444444444446,0.0,-0.011627906976744186,0.0
0.10236220472440945,0.1092436974789916,-0.00909090909090909,-0.058823529411764705
0.051094890510948905,-0.1297709923664122,0.031914893617021274,-0.09090909090909091
0.1111111111111111,-0.0379746835443038,0.15384615384615385,-0.06796116504854369
-0.10344827586206896,0.017543859649122806,-0.008695652173913044,0.0
-0.12903225806451613,-0.04918032786885246,-0.02608695652173913,1.0
-0.19444444444444445,0.030303030303030304,0.007874015748031496,-1.0
0.015384615384615385,-0.03333333333333333,0.0,0.0
-0.13846153846153847,0.2459016393442623,0.008264462809917356,0.5
0.0,-0.0410958904109589,-0.006802721088435374,0.0
0.08571428571428572,0.014925373134328358,0.046875,-0.6666666666666666
-0.15294117647058825,0.06329113924050633,-0.08823529411764706,0.46153846153846156
-0.1276595744680851,0.1827956989247312,-0.17307692307692307,0.21951219512195122
-0.17857142857142858,0.0,0.125,-0.0684931506849315
-0.05,-0.15,0.0,0.0
-0.16666666666666666,0.02127659574468085,0.011494252873563218,0.0
0.02702702702702703,0.21212121212121213,-0.015384615384615385,0.3333333333333333
-0.08333333333333333,0.022222222222222223,0.0,0.0
0.047619047619047616,0.08108108108108109,-0.0136986301369863,-1.0
-0.2682926829268293,-0.1,0.012987012987012988,-1.0
-0.15555555555555556,-0.13636363636363635,-0.02564102564102564,0.09090909090909091
0.04477611940298507,0.0,0.031578947368421054,0.0
-0.015384615384615385,-0.13846153846153847,0.09090909090909091,-0.1111111111111111
0.16666666666666666,-0.08571428571428572,-0.14285714285714285,0.11627906976744186
0.15151515151515152,-0.06666666666666667,0.03333333333333333,-1.0
0.2413793103448276,0.037037037037037035,0.0196078431372549,-1.0
-0.25925925925925924,-0.04,-0.0196078431372549,0.0
-0.21052631578947367,-0.15789473684210525,0.0,0.0
0.5294117647058824,-0.058823529411764705,0.0,0.0
-0.058823529411764705,-0.3125,0.01639344262295082,0.3333333333333333
0.05660377358490566,-0.018867924528301886,0.03896103896103896,-0.14285714285714285
0.043478260869565216,-0.13043478260869565,0.030303030303030304,-0.07692307692307693
0.09090909090909091,0.15151515151515152,0.0,0.0
-0.06666666666666667,-0.06666666666666667,-0.3333333333333333,0.15789473684210525
0.125,0.375,0.0,0.0
0.0,-0.07142857142857142,0.0,0.0
0.21739130434782608,0.13043478260869565,0.0,0.0
-0.1111111111111111,-0.2222222222222222,-0.02857142857142857,1.0
-0.18518518518518517,-0.12,0.022222222222222223,-0.2
0.4074074074074074,-0.23076923076923078,0.09090909090909091,-0.75
0.1,-0.1,-0.10344827586206896,0.2727272727272727
-0.1111111111111111,0.0,0.05555555555555555,-0.125
0.3333333333333333,-0.2857142857142857,0.2857142857142857,-0.23076923076923078
0.15789473684210525,0.2222222222222222,0.0,-0.18181818181818182
0.0,-0.2857142857142857,0.0,0.0
0.3684210526315789,0.1111111111111111,-0.05555555555555555,1.0
0.5454545454545454,0.09090909090909091,0.0,0.0
0.18181818181818182,0.0,0.0,0.0
-0.14285714285714285,-0.14285714285714285,-0.08571428571428572,0.42857142857142855
0.06666666666666667,-0.14285714285714285,0.1111111111111111,-1.0
0.42857142857142855,0.0,0.05263157894736842,0.0
-0.08333333333333333,0.08333333333333333,0.125,-0.25
0.0,0.2857142857142857,-0.38461538461538464,0.3333333333333333
0.25,-0.25,0.0,0.25
0.2,-0.3333333333333333,0.0,0.0
-0.23076923076923078,-0.23076923076923078,-0.04,1.0
-0.5714285714285714,-0.42857142857142855,0.0,0.0
0.2,0.2631578947368421,-0.02702702702702703,0.0
0.09090909090909091,-0.09090909090909091,0.05263157894736842,-0.3333333333333333
-0.2,-0.2,0.125,-0.5
-0.1,-0.15789473684210525,0.06666666666666667,-0.25
0.3333333333333333,0.3333333333333333,-0.2727272727272727,0.42857142857142855
0.23076923076923078,0.23076923076923078,-0.23076923076923078,0.23076923076923078
0.0,-1.0,0.0,0.3333333333333333
0.0,0.0,0.0,0.0
-0.14285714285714285,-0.2857142857142857,0.0,-1.0
0.4,0.4,0.0,0.0
0.0,0.14285714285714285,0.0,0.0
0.5384615384615384,0.07692307692307693,0.1,-0.3333333333333333
-0.14285714285714285,0.0,-0.09090909090909091,0.3333333333333333
0.07692307692307693,0.5384615384615384,-0.2631578947368421,0.7142857142857143
0.5,0.5,-0.6,1.0
-0.6,0.2,-0.2,0.2
0.3333333333333333,-1.0,0.0,0.2
0.0,-0.3333333333333333,0.0,0.0
-0.16666666666666666,0.45454545454545453,0.043478260869565216,0.0
-0.42857142857142855,-0.14285714285714285,0.07692307692307693,-1.0
-0.6,0.2,-0.1111111111111111,1.0
0.6,0.2,0.0,0.0
0.14285714285714285,-0.42857142857142855,0.1111111111111111,-0.2
-0.6,0.2,0.1111111111111111,-1.0
-0.42857142857142855,-0.42857142857142855,0.0,0.0
-1.0,-0.5,0.5,-0.5
1.0,1.0,0.0,0.0
0.6,-0.2,0.0,0.0
0.0,-0.5,-0.043478260869565216,1.0
0.2,-0.6,0.25,-1.0
-0.7142857142857143,0.14285714285714285,-0.09090909090909091,0.3333333333333333
0.0,0.3333333333333333,-0.3333333333333333,1.0
-0.3333333333333333,-1.0,0.09090909090909091,-1.0
0.5,0.5,-0.2,0.3333333333333333
-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333
0.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333
1.0,0.0,-1.0,0.3333333333333333
0.3333333333333333,0.3333333333333333,-0.2,1.0
0.42857142857142855,-0.42857142857142855,-0.07692307692307693,1.0
0.3333333333333333,0.0,0.09090909090909091,-1.0
1.0,0.3333333333333333,0.2,-1.0
-1.0,-0.3333333333333333,-0.2,1.0
0.0,0.0,0.2,-0.3333333333333333
0.5,0.5,-0.14285714285714285,1.0
0.0,-0.5,0.5,-0.5
0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0
-1.0,1.0,0.0,0.0
-0.2,0.6,0.0,0.0
0.5,-0.5,0.0,0.0
