A_FB,A_C,A_in,A_out
-0.01818181818181818,-0.07407407407407407,0.09433962264150944,-0.1320754716981132
0.47368421052631576,-0.15789473684210525,-0.1111111111111111,0.07692307692307693
0.05,0.02564102564102564,0.012658227848101266,0.0
-0.06666666666666667,0.13333333333333333,0.0,0.0
0.3103448275862069,-0.18518518518518517,0.0,0.0
0.2,-0.28,0.0,0.0
0.07142857142857142,0.0,0.018867924528301886,0.0
0.06976744186046512,-0.16279069767441862,0.02564102564102564,-0.14285714285714285
-0.10526315789473684,0.13513513513513514,0.01694915254237288,-0.06666666666666667
-0.06666666666666667,0.09090909090909091,-0.05660377358490566,0.08571428571428572
-0.25,-0.125,0.0625,-0.0625
0.23076923076923078,0.0,0.0,0.0
0.36,-0.2,0.041666666666666664,-1.0
-0.1,-0.15789473684210525,0.02702702702702703,0.0
0.0,0.46153846153846156,0.0,0.0
0.52,0.04,0.0,0.0
0.0,-0.12,-0.022222222222222223,0.2
0.0,-0.46153846153846156,0.022222222222222223,-0.14285714285714285
0.1724137931034483,0.10344827586206896,-0.022222222222222223,0.07692307692307693
0.22580645161290322,-0.22580645161290322,0.047619047619047616,-0.1
0.037037037037037035,-0.1111111111111111,0.08333333333333333,-0.06666666666666667
-0.2857142857142857,0.0,0.25,-0.125
-0.07692307692307693,0.16666666666666666,-0.04,0.0
-0.06666666666666667,0.06666666666666667,0.0,0.0
0.0,0.0,0.0,0.0
-0.13043478260869565,0.0,-0.022222222222222223,0.0
0.23076923076923078,0.16666666666666666,-0.2,1.0
-0.125,-0.375,0.034482758620689655,-0.3333333333333333
0.1111111111111111,0.1111111111111111,-0.04,0.09090909090909091
-0.05263157894736842,-0.15789473684210525,0.2,-0.38461538461538464
-0.16666666666666666,-0.3333333333333333,0.16666666666666666,-0.16666666666666666
0.14285714285714285,0.0,0.0,-0.14285714285714285
-0.07692307692307693,-0.07692307692307693,0.0,0.0
0.07692307692307693,-0.07692307692307693,0.0,0.0
-0.07692307692307693,0.23076923076923078,0.0,0.0
-0.16666666666666666,0.0,-0.047619047619047616,0.3333333333333333
0.07692307692307693,-0.6666666666666666,0.043478260869565216,-1.0
-0.2,0.8,-0.1111111111111111,1.0
0.0,0.2,-0.14285714285714285,0.3333333333333333
0.125,0.125,-0.05263157894736842,0.07692307692307693
-0.3333333333333333,-0.2,0.2,-0.2
0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333
0.2,0.4666666666666667,-0.034482758620689655,1.0
0.1111111111111111,0.5555555555555556,0.0,0.0
0.25,0.0,-0.14285714285714285,1.0
0.0,0.3333333333333333,0.0,0.0
-0.2857142857142857,-0.42857142857142855,0.043478260869565216,-0.2
-0.3333333333333333,-0.1111111111111111,0.0,0.0
-0.5,-0.1,0.14285714285714285,-0.3333333333333333
-0.2,-0.4,0.3333333333333333,-1.0
-0.09090909090909091,0.2,-0.16666666666666666,0.3333333333333333
-0.7142857142857143,-0.42857142857142855,0.5,0.0
0.6666666666666666,0.3333333333333333,0.0,0.0
0.45454545454545453,-0.09090909090909091,0.0,0.0
0.09090909090909091,0.09090909090909091,0.1111111111111111,-0.5
0.6,-0.6,0.14285714285714285,-0.3333333333333333
0.1111111111111111,0.3333333333333333,-0.2,1.0
-0.3333333333333333,-0.3333333333333333,0.38461538461538464,-1.0
0.3333333333333333,-0.25,0.09090909090909091,-0.3333333333333333
-0.2,-0.4,0.23076923076923078,-0.42857142857142855
0.5,0.0,0.0,0.0
0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333
-0.3333333333333333,0.0,0.0,0.0
-0.3333333333333333,1.0,0.0,0.0
0.0,-1.0,1.0,-1.0
0.2,-0.2,0.0,0.0
-0.14285714285714285,0.14285714285714285,0.09090909090909091,-0.3333333333333333
0.2,0.4,0.0,0.0
-0.2,0.6,-0.14285714285714285,0.3333333333333333
